Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,NEW_SMILES
CHEMBL1209491,DAPHNORIN,0,514.44,2,0.88,SID85149137,COc1cc2cc(Oc3ccc4ccc(=O)oc4c3)c(=O)oc2cc1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,IC50,'=',7560.0,nM,5.12,,active,UO_0000065,,,,,0,CHEMBL1963910,PUBCHEM_BIOASSAY: Dose response confirmation of DNMT1 inhibitors in a Fluorescent Molecular Beacon assay. (Class of assay: confirmatory) ,F,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1201862,7,PubChem BioAssays,,,None,,COc1cc2cc(Oc3ccc4ccc(=O)oc4c3)c(=O)oc2cc1OC1OC(CO)C(O)C(O)C1O
CHEMBL4852593,,0,615.74,2,4.91,9a,COc1cc2c(NCC3CCN(c4ncc(C(=O)NO)cn4)CC3)cc(-c3ccc(C)o3)nc2cc1OCCCN1CCCC1,IC50,'=',1160.0,nM,5.94,,,UO_0000065,9.64,0.18,1.03,4.3,0,CHEMBL4835061,Inhibition of human DNMT1 enzyme using polydeoxy-inosine polydeoxy-cytosine DNA as substrate incubated for 15 mins in presence of SAM by TR-FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4834403,1,Scientific Literature,J Med Chem,2021.0,None,TIME = 0.25 hr,COc1cc2c(=NCC3CCN(c4ncc(C(O)=NO)cn4)CC3)cc(-c3ccc(C)o3)[nH]c2cc1OCCCN1CCCC1
CHEMBL4862781,,0,439.51,0,4.54,12e,COc1cc2nc(-c3ccc(C)o3)cc(NCC3CCC(C(=O)NO)CC3)c2cc1OC,IC50,'=',2850.0,nM,5.54,,,UO_0000065,12.62,0.24,1.01,5.24,0,CHEMBL4835061,Inhibition of human DNMT1 enzyme using polydeoxy-inosine polydeoxy-cytosine DNA as substrate incubated for 15 mins in presence of SAM by TR-FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4834403,1,Scientific Literature,J Med Chem,2021.0,None,TIME = 0.25 hr,COc1cc2[nH]c(-c3ccc(C)o3)cc(=NCC3CCC(C(O)=NO)CC3)c2cc1OC
CHEMBL4755253,,0,407.48,0,1.79,28,Nc1nccc2cc(CNC(=O)Cn3cnc(C(=O)NC4CCCCC4)n3)ccc12,IC50,,,,,,Not Determined,,,,,,0,CHEMBL4684515,Inhibition of recombinant human DNMT1 using poly(dl-dC) as substrate by hotspot assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4680176,1,Scientific Literature,Eur J Med Chem,2020.0,None,,N=c1[nH]ccc2cc(CNC(=O)Cn3cnc(C(=O)NC4CCCCC4)n3)ccc12
CHEMBL4856110,,0,518.57,1,4.06,12a,COc1cc2nc(-c3ccc(C)o3)cc(NCC3CCN(c4ncc(C(=O)NO)cn4)CC3)c2cc1OC,IC50,'=',2160.0,nM,5.67,,,UO_0000065,10.93,0.2,1.61,4.2,0,CHEMBL4835061,Inhibition of human DNMT1 enzyme using polydeoxy-inosine polydeoxy-cytosine DNA as substrate incubated for 15 mins in presence of SAM by TR-FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4834403,1,Scientific Literature,J Med Chem,2021.0,None,TIME = 0.25 hr,COc1cc2[nH]c(-c3ccc(C)o3)cc(=NCC3CCN(c4ncc(C(O)=NO)cn4)CC3)c2cc1OC
CHEMBL4876823,,0,544.61,1,4.3,12c,COc1cc2nc(-c3ccc(C)o3)cc(NCC3C4CCC3CN(c3ncc(C(=O)NO)cn3)C4)c2cc1OC,IC50,'=',1680.0,nM,5.78,,,UO_0000065,10.6,0.2,1.47,4.28,0,CHEMBL4835061,Inhibition of human DNMT1 enzyme using polydeoxy-inosine polydeoxy-cytosine DNA as substrate incubated for 15 mins in presence of SAM by TR-FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4834403,1,Scientific Literature,J Med Chem,2021.0,None,TIME = 0.25 hr,COc1cc2[nH]c(-c3ccc(C)o3)cc(=NCC3C4CCC3CN(c3ncc(C(O)=NO)cn3)C4)c2cc1OC
CHEMBL4855710,,0,599.73,2,5.88,9k,COc1cc2c(NC3CCN(c4ccc(C(=O)NO)cc4)CC3)cc(-c3ccc(C)o3)nc2cc1OCCCN1CCCC1,IC50,'=',691.0,nM,6.16,,,UO_0000065,10.27,0.19,0.28,5.48,0,CHEMBL4835061,Inhibition of human DNMT1 enzyme using polydeoxy-inosine polydeoxy-cytosine DNA as substrate incubated for 15 mins in presence of SAM by TR-FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4834403,1,Scientific Literature,J Med Chem,2021.0,None,TIME = 0.25 hr,COc1cc2c(=NC3CCN(c4ccc(C(O)=NO)cc4)CC3)cc(-c3ccc(C)o3)[nH]c2cc1OCCCN1CCCC1
CHEMBL4863011,,0,535.65,1,3.41,10b,COc1cc2c(NC3CCN(c4ncc(C(=O)NO)cn4)CC3)cc(C)nc2cc1OCCCN1CCCC1,IC50,'=',2040.0,nM,5.69,,,UO_0000065,10.62,0.2,2.28,4.55,0,CHEMBL4835061,Inhibition of human DNMT1 enzyme using polydeoxy-inosine polydeoxy-cytosine DNA as substrate incubated for 15 mins in presence of SAM by TR-FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4834403,1,Scientific Literature,J Med Chem,2021.0,None,TIME = 0.25 hr,COc1cc2c(=NC3CCN(c4ncc(C(O)=NO)cn4)CC3)cc(C)[nH]c2cc1OCCCN1CCCC1
CHEMBL4787257,,0,429.48,0,2.59,19,Cc1ccc(NC(=O)c2ncn(CC(=O)NCc3ccc4c(N)nccc4c3)n2)cc1C,IC50,,,,,,Not Determined,,,,,,0,CHEMBL4684515,Inhibition of recombinant human DNMT1 using poly(dl-dC) as substrate by hotspot assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4680176,1,Scientific Literature,Eur J Med Chem,2020.0,None,,Cc1ccc(NC(=O)c2ncn(CC(=O)NCc3ccc4c(=N)[nH]ccc4c3)n2)cc1C
CHEMBL4203133,,0,478.64,1,5.04,41,COc1cc2c(NC3CCN(C)CC3)cc(-c3ccc(C)o3)nc2cc1OCC1CCN(C)CC1,IC50,'=',83.0,nM,7.08,,,UO_0000065,14.79,0.28,2.04,11.24,0,CHEMBL4195563,Inhibition of human DNMT1 using polydeoxyinosine polydeoxycytosine DNA as substrate after 15 mins in presence of SAM by TR-FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4190398,1,Scientific Literature,J Med Chem,2018.0,None,,COc1cc2c(=NC3CCN(C)CC3)cc(-c3ccc(C)o3)[nH]c2cc1OCC1CCN(C)CC1
CHEMBL4848955,,0,452.52,0,2.8,13a,COc1cc2nc(C)cc(NCC3CCN(c4ncc(C(=O)NO)cn4)CC3)c2cc1OC,IC50,'>',10.0,nM,,,,UO_0000065,,,,,0,CHEMBL4835061,Inhibition of human DNMT1 enzyme using polydeoxy-inosine polydeoxy-cytosine DNA as substrate incubated for 15 mins in presence of SAM by TR-FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4834403,1,Scientific Literature,J Med Chem,2021.0,None,TIME = 0.25 hr,COc1cc2[nH]c(C)cc(=NCC3CCN(c4ncc(C(O)=NO)cn4)CC3)c2cc1OC
CHEMBL4644275,,0,319.31,0,2.05,19,O=C(Cc1c(F)cccc1F)NCCC(=O)Nc1ccncc1,IC50,,,,,,Not Determined,,,,,,0,CHEMBL4606698,Inhibition of human recombinant DNMT1 expressed in baculovirus infected insect cells using CpG site containing internally quenched hairpin oligonucleotide DNA substrate and SAM incubated for 30 mins by kinetic fluorogenic assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4602737,1,Scientific Literature,ACS Med Chem Lett,2020.0,None,,O=C(CCNC(=O)Cc1c(F)cccc1F)N=c1cc[nH]cc1
CHEMBL3126653,,0,354.41,0,4.81,12,Nc1ccc(NC(=O)c2ccc(Nc3ccnc4ccccc34)cc2)cc1,IC50,'=',27900.0,nM,4.55,,,UO_0000065,12.85,0.23,-0.26,5.69,0,CHEMBL3129170,Inhibition of human N-terminal 600 residues-deleted DNMT1 using poly(dI-dC) as substrate in presence of AdoMet,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3124813,1,Scientific Literature,J. Med. Chem.,2014.0,None,,Nc1ccc(NC(=O)c2ccc(N=c3cc[nH]c4ccccc34)cc2)cc1
CHEMBL2441082,,0,546.71,2,5.02,4; UNC-0642,COc1cc2c(NC3CCN(C(C)C)CC3)nc(N3CCC(F)(F)CC3)nc2cc1OCCCN1CCCC1,IC50,'>',50000.0,nM,,,,UO_0000065,,,,,0,CHEMBL4137467,Inhibition of human DNMT1 using polydeoxyinosine polydeoxycytosine DNA as substrate after 15 mins in presence of SAM by TR-FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4130634,1,Scientific Literature,J Med Chem,2018.0,None,,COc1cc2c(=NC3CCN(C(C)C)CC3)[nH]c(N3CCC(F)(F)CC3)nc2cc1OCCCN1CCCC1
CHEMBL4171233,,0,506.69,2,5.96,39a,COc1cc2c(NC3CCN(C(C)C)CC3)cc(-c3ccc(C)o3)nc2cc1OCCCN1CCCC1,IC50,'=',231.0,nM,6.64,,,UO_0000065,13.1,0.24,0.68,10.53,0,CHEMBL4137467,Inhibition of human DNMT1 using polydeoxyinosine polydeoxycytosine DNA as substrate after 15 mins in presence of SAM by TR-FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4130634,1,Scientific Literature,J Med Chem,2018.0,None,,COc1cc2c(=NC3CCN(C(C)C)CC3)cc(-c3ccc(C)o3)[nH]c2cc1OCCCN1CCCC1
CHEMBL4160008,,0,492.66,1,5.44,34a,CCc1ccc(-c2cc(NC3CCN(C)CC3)c3cc(OC)c(OCCCN4CCCC4)cc3n2)o1,IC50,'=',234.0,nM,6.63,,,UO_0000065,13.46,0.25,1.19,10.53,1,CHEMBL4137467,Inhibition of human DNMT1 using polydeoxyinosine polydeoxycytosine DNA as substrate after 15 mins in presence of SAM by TR-FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4130634,1,Scientific Literature,J Med Chem,2018.0,None,,CCc1ccc(-c2cc(=NC3CCN(C)CC3)c3cc(OC)c(OCCCN4CCCC4)cc3[nH]2)o1
CHEMBL4161915,,0,478.64,0,4.01,23o,COc1cc2c(NC3CCN(C)CC3)cc(-c3ccn(C)n3)nc2cc1OCCCN1CCCC1,IC50,'=',969.0,nM,6.01,,,UO_0000065,12.56,0.23,2,8.89,0,CHEMBL4137467,Inhibition of human DNMT1 using polydeoxyinosine polydeoxycytosine DNA as substrate after 15 mins in presence of SAM by TR-FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4130634,1,Scientific Literature,J Med Chem,2018.0,None,,COc1cc2c(=NC3CCN(C)CC3)cc(-c3ccn(C)n3)[nH]c2cc1OCCCN1CCCC1
CHEMBL4171275,,0,428.58,0,3.62,23e,COc1cc(NC2CCN(C)CC2)c2cc(OC)c(OCCCN3CCCC3)cc2n1,IC50,'=',2290.0,nM,5.64,,,UO_0000065,13.16,0.25,2.02,9.55,0,CHEMBL4137467,Inhibition of human DNMT1 using polydeoxyinosine polydeoxycytosine DNA as substrate after 15 mins in presence of SAM by TR-FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4130634,1,Scientific Literature,J Med Chem,2018.0,None,,COc1cc(=NC2CCN(C)CC2)c2cc(OC)c(OCCCN3CCCC3)cc2[nH]1
CHEMBL4162967,,0,496.7,0,3.37,23c,COc1cc2c(NC3CCN(C)CC3)cc(N3CCN(C)CC3)nc2cc1OCCCN1CCCC1,IC50,'=',945.0,nM,6.03,,,UO_0000065,12.13,0.23,2.65,10.69,0,CHEMBL4137467,Inhibition of human DNMT1 using polydeoxyinosine polydeoxycytosine DNA as substrate after 15 mins in presence of SAM by TR-FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4130634,1,Scientific Literature,J Med Chem,2018.0,None,,COc1cc2c(=NC3CCN(C)CC3)cc(N3CCN(C)CC3)[nH]c2cc1OCCCN1CCCC1
CHEMBL4170225,,0,477.65,0,4.92,23m,COc1cc2c(NC3CCN(C)CC3)cc(-c3ccc(C)[nH]3)nc2cc1OCCCN1CCCC1,IC50,'=',232.0,nM,6.63,,,UO_0000065,13.89,0.26,1.71,10.11,0,CHEMBL4137467,Inhibition of human DNMT1 using polydeoxyinosine polydeoxycytosine DNA as substrate after 15 mins in presence of SAM by TR-FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4130634,1,Scientific Literature,J Med Chem,2018.0,None,,COc1cc2c(=NC3CCN(C)CC3)cc(-c3ccc(C)[nH]3)[nH]c2cc1OCCCN1CCCC1
CHEMBL4203647,,0,520.72,2,6.21,14,COc1cc2c(NCC3CCN(C(C)C)CC3)cc(-c3ccc(C)o3)nc2cc1OCCCN1CCCC1,IC50,'=',205.0,nM,6.69,,,UO_0000065,12.84,0.24,0.48,10.62,0,CHEMBL4195563,Inhibition of human DNMT1 using polydeoxyinosine polydeoxycytosine DNA as substrate after 15 mins in presence of SAM by TR-FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4190398,1,Scientific Literature,J Med Chem,2018.0,None,,COc1cc2c(=NCC3CCN(C(C)C)CC3)cc(-c3ccc(C)o3)[nH]c2cc1OCCCN1CCCC1
CHEMBL4205136,,0,518.7,2,5.83,36,CCc1ccc(-c2cc(NC3CCN(C)CC3)c3cc(OC)c(OCCCN4CCC5(CC5)C4)cc3n2)o1,IC50,'=',212.0,nM,6.67,,,UO_0000065,12.87,0.24,0.84,10.59,0,CHEMBL4195563,Inhibition of human DNMT1 using polydeoxyinosine polydeoxycytosine DNA as substrate after 15 mins in presence of SAM by TR-FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4190398,1,Scientific Literature,J Med Chem,2018.0,None,,CCc1ccc(-c2cc(=NC3CCN(C)CC3)c3cc(OC)c(OCCCN4CCC5(CC5)C4)cc3[nH]2)o1
CHEMBL4209267,,0,502.66,2,5.04,50,COc1cc2c(NC3C4CCC3CN(C)C4)cc(-c3ccc(C)o3)nc2cc1OC1CC2(C1)CN(C)C2,IC50,'=',501.0,nM,6.3,,,UO_0000065,12.53,0.23,1.26,10.0,0,CHEMBL4195563,Inhibition of human DNMT1 using polydeoxyinosine polydeoxycytosine DNA as substrate after 15 mins in presence of SAM by TR-FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4190398,1,Scientific Literature,J Med Chem,2018.0,None,,COc1cc2c(=NC3C4CCC3CN(C)C4)cc(-c3ccc(C)o3)[nH]c2cc1OC1CC2(C1)CN(C)C2
CHEMBL4740900,,0,431.5,0,3.02,23,CC(C)(C)c1ccc(NC(=O)c2ncn(CC(=O)NCc3ccc4[nH]ncc4c3)n2)cc1,IC50,,,,,,Not Active,,,,,,0,CHEMBL4684515,Inhibition of recombinant human DNMT1 using poly(dl-dC) as substrate by hotspot assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4680176,1,Scientific Literature,Eur J Med Chem,2020.0,None,,CC(C)(C)c1ccc(NC(=O)c2ncn(CC(=O)NCc3ccc4[nH]ncc4c3)n2)cc1
CHEMBL4863394,,0,433.46,0,4.55,12d,COc1cc2nc(-c3ccc(C)o3)cc(NCc3ccc(C(=O)NO)cc3)c2cc1OC,IC50,'=',5400.0,nM,5.27,,,UO_0000065,12.15,0.22,0.72,4.98,0,CHEMBL4835061,Inhibition of human DNMT1 enzyme using polydeoxy-inosine polydeoxy-cytosine DNA as substrate incubated for 15 mins in presence of SAM by TR-FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4834403,1,Scientific Literature,J Med Chem,2021.0,None,TIME = 0.25 hr,COc1cc2[nH]c(-c3ccc(C)o3)cc(=NCc3ccc(C(O)=NO)cc3)c2cc1OC
CHEMBL4850606,,0,536.67,2,5.4,9c,COc1cc2c(NCC3CCC(C(=O)NO)CC3)cc(-c3ccc(C)o3)nc2cc1OCCCN1CCCC1,IC50,'=',531.0,nM,6.28,,,UO_0000065,11.69,0.22,0.87,5.75,0,CHEMBL4835061,Inhibition of human DNMT1 enzyme using polydeoxy-inosine polydeoxy-cytosine DNA as substrate incubated for 15 mins in presence of SAM by TR-FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4834403,1,Scientific Literature,J Med Chem,2021.0,None,TIME = 0.25 hr,COc1cc2c(=NCC3CCC(C(O)=NO)CC3)cc(-c3ccc(C)o3)[nH]c2cc1OCCCN1CCCC1
CHEMBL4854447,,0,613.76,2,5.87,9e,COc1cc2c(NC3CCN(Cc4ccc(C(=O)NO)cc4)CC3)cc(-c3ccc(C)o3)nc2cc1OCCCN1CCCC1,IC50,'=',318.0,nM,6.5,,,UO_0000065,10.59,0.2,0.63,5.78,0,CHEMBL4835061,Inhibition of human DNMT1 enzyme using polydeoxy-inosine polydeoxy-cytosine DNA as substrate incubated for 15 mins in presence of SAM by TR-FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4834403,1,Scientific Literature,J Med Chem,2021.0,None,TIME = 0.25 hr,COc1cc2c(=NC3CCN(Cc4ccc(C(O)=NO)cc4)CC3)cc(-c3ccc(C)o3)[nH]c2cc1OCCCN1CCCC1
CHEMBL4854765,,0,519.56,2,3.45,14,COc1cc2nc(-c3ccc(C)o3)nc(NCC3CCN(c4ncc(C(=O)NO)cn4)CC3)c2cc1OC,IC50,'>',10.0,nM,,,,UO_0000065,,,,,0,CHEMBL4835061,Inhibition of human DNMT1 enzyme using polydeoxy-inosine polydeoxy-cytosine DNA as substrate incubated for 15 mins in presence of SAM by TR-FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4834403,1,Scientific Literature,J Med Chem,2021.0,None,TIME = 0.25 hr,COc1cc2[nH]c(-c3ccc(C)o3)nc(=NCC3CCN(c4ncc(C(O)=NO)cn4)CC3)c2cc1OC
CHEMBL4872782,,0,619.81,2,5.86,9g,COc1cc2c(NCC3CCN(C4CCC(C(=O)NO)CC4)CC3)cc(-c3ccc(C)o3)nc2cc1OCCCN1CCCC1,IC50,'=',566.0,nM,6.25,,,UO_0000065,10.08,0.19,0.39,5.56,0,CHEMBL4835061,Inhibition of human DNMT1 enzyme using polydeoxy-inosine polydeoxy-cytosine DNA as substrate incubated for 15 mins in presence of SAM by TR-FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4834403,1,Scientific Literature,J Med Chem,2021.0,None,TIME = 0.25 hr,COc1cc2c(=NCC3CCN(C4CCC(C(O)=NO)CC4)CC3)cc(-c3ccc(C)o3)[nH]c2cc1OCCCN1CCCC1
CHEMBL4862662,,0,504.55,1,3.81,12b,COc1cc2nc(-c3ccc(C)o3)cc(NC3CCN(c4ncc(C(=O)NO)cn4)CC3)c2cc1OC,IC50,'=',7140.0,nM,5.15,,,UO_0000065,10.2,0.19,1.34,3.82,0,CHEMBL4835061,Inhibition of human DNMT1 enzyme using polydeoxy-inosine polydeoxy-cytosine DNA as substrate incubated for 15 mins in presence of SAM by TR-FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4834403,1,Scientific Literature,J Med Chem,2021.0,None,TIME = 0.25 hr,COc1cc2[nH]c(-c3ccc(C)o3)cc(=NC3CCN(c4ncc(C(O)=NO)cn4)CC3)c2cc1OC
CHEMBL4210955,,0,448.61,1,5.17,29,Cc1ccc(-c2cc(NC3CCN(C)CC3)c3ccc(OCCCN4CCCC4)cc3n2)o1,IC50,'=',950.0,nM,6.02,,,UO_0000065,13.42,0.25,0.85,11.2,0,CHEMBL4195563,Inhibition of human DNMT1 using polydeoxyinosine polydeoxycytosine DNA as substrate after 15 mins in presence of SAM by TR-FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4190398,1,Scientific Literature,J Med Chem,2018.0,None,,Cc1ccc(-c2cc(=NC3CCN(C)CC3)c3ccc(OCCCN4CCCC4)cc3[nH]2)o1
CHEMBL4208010,,0,464.61,0,4.7,40,COc1cc2c(NC3CCN(C)CC3)cc(-c3ccc(C)o3)nc2cc1OCC1CCNCC1,IC50,'=',73.0,nM,7.14,,,UO_0000065,15.36,0.29,2.44,9.94,0,CHEMBL4195563,Inhibition of human DNMT1 using polydeoxyinosine polydeoxycytosine DNA as substrate after 15 mins in presence of SAM by TR-FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4190398,1,Scientific Literature,J Med Chem,2018.0,None,,COc1cc2c(=NC3CCN(C)CC3)cc(-c3ccc(C)o3)[nH]c2cc1OCC1CCNCC1
CHEMBL4856508,,0,612.77,2,7.07,9j-trans,COc1cc2c(NCc3ccc([C@H]4CC[C@H](C(=O)NO)CC4)cc3)cc(-c3ccc(C)o3)nc2cc1OCCCN1CCCC1,IC50,'=',2270.0,nM,5.64,,,UO_0000065,9.21,0.17,-1.43,5.17,0,CHEMBL4835061,Inhibition of human DNMT1 enzyme using polydeoxy-inosine polydeoxy-cytosine DNA as substrate incubated for 15 mins in presence of SAM by TR-FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4834403,1,Scientific Literature,J Med Chem,2021.0,None,TIME = 0.25 hr,COc1cc2c(=NCc3ccc(C4CCC(C(O)=NO)CC4)cc3)cc(-c3ccc(C)o3)[nH]c2cc1OCCCN1CCCC1
CHEMBL4869419,,0,536.65,2,5.33,12h,COc1cc2nc(-c3ccc(C)o3)cc(NCC3CCN(Cc4ccc(C(=O)NO)s4)CC3)c2cc1OC,IC50,'=',323.0,nM,6.49,,,UO_0000065,12.1,0.23,1.16,5.95,0,CHEMBL4835061,Inhibition of human DNMT1 enzyme using polydeoxy-inosine polydeoxy-cytosine DNA as substrate incubated for 15 mins in presence of SAM by TR-FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4834403,1,Scientific Literature,J Med Chem,2021.0,None,TIME = 0.25 hr,COc1cc2[nH]c(-c3ccc(C)o3)cc(=NCC3CCN(Cc4ccc(C(O)=NO)s4)CC3)c2cc1OC
CHEMBL4173626,,0,520.72,2,6.22,39b,CCc1ccc(-c2cc(NC3CCN(C(C)C)CC3)c3cc(OC)c(OCCCN4CCCC4)cc3n2)o1,IC50,'=',284.0,nM,6.55,,,UO_0000065,12.57,0.24,0.33,10.39,0,CHEMBL4137467,Inhibition of human DNMT1 using polydeoxyinosine polydeoxycytosine DNA as substrate after 15 mins in presence of SAM by TR-FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4130634,1,Scientific Literature,J Med Chem,2018.0,None,,CCc1ccc(-c2cc(=NC3CCN(C(C)C)CC3)c3cc(OC)c(OCCCN4CCCC4)cc3[nH]2)o1
